First_pokemon_HP,First_pokemon_ATK,First_pokemon_DEF,First_pokemon_SP_ATK,First_pokemon_DP_DEF,First_pokemon_Speed,First_pokemon_STATS_SUM,First_pokemon_RATIO,Second_pokemon_HP,Second_pokemon_ATK,Second_pokemon_DEF,Second_pokemon_SP_ATK,Second_pokemon_DP_DEF,Second_pokemon_Speed,Second_pokemon_STATS_SUM,Second_pokemon_RATIO,Relation
50,92,108,92,108,35,485,0.2457627118644068,89,145,90,105,80,91,600,0.8549618320610687,1.0
70,43,53,43,53,40,302,0.19090909090909092,60,48,45,43,90,42,328,0.21897810218978103,1.0
86,81,97,81,107,43,495,0.203125,80,120,80,120,80,100,580,0.8478260869565217,2.0
62,50,58,73,54,72,369,0.4435483870967742,60,60,60,105,105,105,495,0.848,0.0
63,120,85,90,55,55,468,0.2809917355371901,65,95,57,100,85,93,495,0.7441860465116279,2.0
50,180,20,180,20,150,600,0.9029850746268657,30,80,90,55,45,55,355,0.4295774647887324,1.0
70,90,70,60,60,70,420,0.6390977443609023,40,45,40,62,60,60,307,0.33884297520661155,1.0
50,47,50,57,50,65,319,0.463768115942029,82,121,119,69,59,71,521,0.5394736842105263,0.5
60,90,140,50,50,40,430,0.2535211267605634,78,84,78,109,85,100,534,0.8620689655172413,1.0
40,45,35,40,40,90,290,0.65,62,77,62,50,42,65,358,0.4838709677419355,1.0
101,72,72,99,89,29,462,0.1937984496124031,59,59,58,90,70,73,409,0.5826086956521739,0.5
45,60,30,80,50,65,330,0.4603174603174603,54,63,52,83,56,97,405,0.7697841726618705,0.5
80,125,75,40,95,85,500,0.6911764705882353,105,105,75,65,100,50,500,0.37593984962406013,0.25
49,66,70,44,55,51,335,0.4260869565217391,50,53,62,58,63,44,330,0.13709677419354838,2.0
70,83,50,37,50,60,350,0.3360655737704918,81,102,77,85,75,85,505,0.5642857142857143,1.0
110,130,80,70,60,80,530,0.5862068965517241,85,70,80,97,80,123,535,0.9304347826086956,0.0
70,105,105,50,40,20,390,0.33587786259541985,41,64,45,50,50,50,300,0.36752136752136755,1.0
100,100,100,100,100,100,600,0.8345864661654135,40,35,30,120,70,105,400,0.6692307692307692,0.5
65,125,60,95,60,105,510,0.9236641221374046,78,130,111,130,85,100,634,0.8561151079136691,1.0
60,60,60,60,60,60,360,0.38095238095238093,60,40,50,75,85,95,405,0.6044776119402985,1.0
65,150,40,15,80,145,495,0.9663865546218487,70,55,95,95,110,65,490,0.48872180451127817,2.0
65,65,45,75,45,95,390,0.72,55,40,85,80,105,40,405,0.23622047244094488,0.25
50,150,50,150,50,150,600,0.9339622641509434,71,73,88,120,89,59,500,0.43537414965986393,1.0
70,140,230,60,80,50,630,0.32432432432432434,100,164,150,95,120,71,700,0.5645161290322581,2.0
80,70,65,80,120,100,515,0.8034188034188035,60,60,60,105,105,105,495,0.848,0.5
78,92,75,74,63,118,500,0.8842975206611571,81,102,77,85,75,85,505,0.5642857142857143,0.5
70,85,70,60,70,50,405,0.28378378378378377,60,55,90,145,90,80,520,0.6071428571428571,4.0
65,90,122,58,75,84,494,0.71875,84,71,43,71,43,48,360,0.25874125874125875,0.0
89,125,90,115,80,101,600,0.8725490196078431,75,100,63,80,63,116,497,0.9345794392523364,1.0
67,89,116,79,116,33,500,0.2624113475177305,30,45,55,70,55,85,340,0.5633802816901409,0.5
95,80,105,40,70,100,490,0.8046875,40,45,35,65,55,70,310,0.4482758620689655,1.0
100,164,150,95,120,71,700,0.5645161290322581,65,130,60,75,60,75,465,0.689922480620155,0.5
44,38,39,61,79,42,303,0.2251655629139073,55,104,105,94,75,52,485,0.36363636363636365,1.0
60,80,110,50,80,45,425,0.2833333333333333,40,30,30,55,30,85,270,0.4666666666666667,0.0
45,100,45,45,45,10,290,0.2949640287769784,60,40,80,60,45,40,325,0.23529411764705882,0.5
50,85,40,85,40,35,335,0.1746031746031746,60,50,70,50,90,65,385,0.39568345323741005,0.25
72,85,70,65,70,58,420,0.41304347826086957,28,25,25,45,35,40,198,0.16083916083916083,0.0
95,23,48,23,48,23,260,0.046153846153846156,75,75,55,105,85,30,425,0.1619718309859155,1.0
46,57,40,40,40,50,273,0.25,65,73,55,47,75,85,400,0.6846846846846847,1.0
80,120,70,110,70,80,530,0.6422764227642277,45,49,49,65,65,45,318,0.2781954887218045,1.0
50,70,50,50,50,40,310,0.16296296296296298,65,130,60,95,110,65,525,0.5303030303030303,2.0
75,80,60,65,90,102,472,0.8625954198473282,95,75,180,130,80,30,590,0.13793103448275862,1.0
45,85,50,55,50,65,350,0.5076923076923077,55,95,115,45,45,35,390,0.2116788321167883,2.0
48,61,40,61,40,50,300,0.2543859649122807,80,130,100,160,120,110,700,0.8981481481481481,0.5
45,50,43,40,38,62,278,0.40441176470588236,40,30,35,45,40,55,245,0.31496062992125984,1.0
50,70,100,40,40,30,330,0.2222222222222222,100,120,120,150,100,90,680,0.7880794701986755,0.25
55,130,115,50,50,75,475,0.5982142857142857,55,35,50,55,110,85,390,0.6277372262773723,1.0
165,75,80,40,45,65,470,0.5151515151515151,65,55,115,100,40,60,435,0.3798449612403101,0.5
50,85,55,65,65,90,410,0.7478260869565218,60,67,85,77,75,116,480,0.8888888888888888,2.0
150,100,120,100,120,90,680,0.6666666666666666,70,80,102,80,102,40,474,0.2677165354330709,1.0
40,20,30,40,80,55,265,0.22764227642276422,69,55,45,55,55,15,294,0.11666666666666667,2.0
38,35,35,65,55,50,278,0.2647058823529412,60,75,100,55,80,50,420,0.3088235294117647,0.125
35,64,85,74,55,32,345,0.19827586206896552,65,80,80,59,63,58,405,0.4411764705882353,0.5
48,72,48,72,48,48,336,0.25984251968503935,45,100,135,65,135,45,525,0.29411764705882354,1.0
60,65,70,85,75,40,395,0.21705426356589147,80,70,40,100,60,145,495,0.921875,0.5
55,95,115,45,45,35,390,0.2116788321167883,55,47,52,40,40,41,275,0.16806722689075632,2.0
90,100,60,90,60,80,480,0.6422764227642277,86,68,72,109,66,106,507,0.8099173553719008,0.5
60,69,95,69,95,36,424,0.2608695652173913,80,90,80,130,110,110,600,0.856,2.0
60,40,50,75,85,95,405,0.6044776119402985,55,75,85,25,25,15,280,0.1875,1.0
45,35,50,70,50,30,280,0.15753424657534246,65,155,120,65,90,105,600,0.8677685950413223,0.25
54,63,52,83,56,97,405,0.7697841726618705,100,164,150,95,120,71,700,0.5645161290322581,2.0
75,65,55,65,55,69,384,0.43548387096774194,65,136,94,54,96,135,580,0.9612403100775194,1.0
95,60,79,100,125,81,540,0.6201550387596899,35,20,65,40,65,20,245,0.02459016393442623,1.0
45,45,35,20,30,20,195,0.07246376811594203,62,48,66,59,57,49,341,0.33884297520661155,0.5
60,115,105,65,70,80,495,0.7181818181818181,80,120,79,95,79,70,523,0.5833333333333334,1.0
55,95,115,45,45,35,390,0.2116788321167883,80,45,65,90,110,80,470,0.5462962962962963,1.0
71,73,88,120,89,59,500,0.43537414965986393,40,70,40,35,40,60,285,0.392,1.0
70,150,140,65,100,75,600,0.55,50,50,150,50,150,50,500,0.2571428571428571,0.5
65,136,94,54,96,135,580,0.9612403100775194,55,20,35,20,45,75,250,0.37681159420289856,2.0
45,53,70,40,60,42,310,0.25735294117647056,70,55,95,95,110,65,490,0.48872180451127817,2.0
70,65,60,90,75,90,450,0.6571428571428571,20,25,45,70,90,60,310,0.30833333333333335,2.0
51,65,65,80,75,59,395,0.4365079365079365,60,60,60,35,35,30,280,0.11194029850746269,1.0
58,64,58,80,65,80,405,0.609271523178808,78,70,61,50,61,100,420,0.8145161290322581,1.0
100,150,120,120,100,90,680,0.6493506493506493,45,63,37,65,55,95,360,0.8055555555555556,0.5
75,75,95,75,95,113,528,0.9015151515151515,115,115,85,90,75,100,580,0.8134328358208955,0.5
60,45,70,45,90,95,405,0.7304964539007093,74,100,72,90,72,46,454,0.24561403508771928,0.5
45,35,45,62,53,35,275,0.11851851851851852,50,50,62,40,62,65,329,0.4188034188034188,0.5
90,85,75,115,100,115,580,0.9381443298969072,65,90,50,85,45,55,390,0.371900826446281,0.5
50,25,28,45,55,15,218,0.0625,39,52,43,60,50,65,309,0.5041322314049587,0.5
70,84,70,65,70,51,410,0.2949640287769784,65,47,55,73,75,85,400,0.65,1.0
75,75,75,125,95,40,485,0.15671641791044777,126,131,95,131,98,99,680,0.8102189781021898,0.0
126,131,95,131,98,99,680,0.8294573643410853,105,95,80,40,80,90,490,0.753968253968254,1.0
90,132,105,132,105,30,594,0.4246575342465753,80,100,70,50,60,45,405,0.25806451612903225,1.0
40,45,65,100,120,90,460,0.5588235294117647,91,134,95,100,100,80,600,0.6304347826086957,2.0
63,63,47,41,41,74,329,0.56,100,70,70,65,65,45,415,0.1897810218978102,1.0
80,70,40,100,60,145,495,0.921875,38,35,40,27,25,35,200,0.08208955223880597,1.0
80,160,80,130,80,100,630,0.8455284552845529,75,95,67,125,95,83,540,0.7117117117117117,0.5
85,110,76,65,82,56,474,0.3933333333333333,40,55,30,30,30,60,245,0.43548387096774194,0.0
60,60,40,65,45,35,305,0.15833333333333333,100,103,75,120,75,127,600,0.940677966101695,0.0
55,20,35,20,45,75,250,0.37681159420289856,55,85,122,58,75,99,494,0.8099173553719008,0.0
65,40,50,125,60,30,370,0.07258064516129033,40,20,30,40,80,55,265,0.22764227642276422,1.0
77,120,90,60,90,48,485,0.2785714285714286,60,50,70,50,90,65,385,0.39568345323741005,1.0
50,180,20,180,20,150,600,0.9029850746268657,60,85,60,50,50,125,430,0.9090909090909091,1.0
73,100,60,100,60,65,458,0.42657342657342656,80,115,80,65,55,93,488,0.7846153846153846,1.0
126,131,95,131,98,99,680,0.8102189781021898,75,75,95,75,95,113,528,0.9015151515151515,2.0
54,78,103,53,45,22,355,0.23255813953488372,28,25,25,45,35,40,198,0.16083916083916083,1.0
75,125,75,30,75,85,465,0.625,104,91,63,91,73,68,490,0.5118110236220472,2.0
63,60,55,50,50,71,349,0.5289256198347108,95,23,48,23,48,23,260,0.046153846153846156,1.0
40,70,40,35,40,60,285,0.392,55,75,50,40,40,80,340,0.6302521008403361,1.0
85,73,70,73,115,67,483,0.5126050420168067,85,105,55,85,50,115,495,0.9032258064516129,1.0
70,70,115,130,90,60,535,0.5338983050847458,95,23,48,23,48,23,260,0.046153846153846156,1.0
110,160,110,80,110,100,670,0.8591549295774648,60,40,80,60,45,40,325,0.23529411764705882,1.0
55,50,40,40,40,75,300,0.5945945945945946,70,90,110,60,75,95,500,0.7333333333333333,1.0
60,50,40,85,75,95,405,0.7540983606557377,45,55,39,35,39,42,255,0.18518518518518517,1.0
75,75,75,125,95,40,485,0.15671641791044777,80,110,120,130,90,70,600,0.6198347107438017,1.0
50,48,43,46,41,60,288,0.47297297297297297,50,92,108,92,108,35,485,0.2457627118644068,1.0
31,45,90,30,30,40,266,0.21929824561403508,45,67,60,35,50,63,320,0.5128205128205128,1.0
92,105,90,125,90,98,600,0.8217054263565892,100,123,75,57,75,80,510,0.6923076923076923,1.0
38,35,35,65,55,50,278,0.2647058823529412,60,100,85,80,85,100,510,0.7007874015748031,1.0
40,50,90,30,55,65,330,0.44680851063829785,50,160,110,160,110,110,700,0.8854961832061069,0.5
190,33,58,33,58,33,405,0.13432835820895522,50,50,120,80,80,30,410,0.07258064516129033,1.0
190,33,58,33,58,33,405,0.13432835820895522,65,83,57,95,85,105,490,0.8914728682170543,1.0
90,90,85,125,90,100,580,0.768595041322314,75,95,60,65,60,115,470,0.8778625954198473,1.0
95,110,80,70,80,50,485,0.37209302325581395,130,70,35,70,35,60,400,0.4017857142857143,0.5
80,135,130,95,90,70,600,0.5181818181818182,95,95,85,125,65,55,520,0.3894736842105263,0.5
38,35,40,27,25,35,200,0.08208955223880597,90,95,105,165,110,45,610,0.2890625,1.0
64,51,23,51,23,28,240,0.11363636363636363,60,45,70,45,90,95,405,0.7304964539007093,1.0
85,90,80,70,80,130,535,0.9262295081967213,75,110,110,110,105,80,590,0.656934306569343,2.0
126,131,95,131,98,99,680,0.8294573643410853,30,30,30,30,30,30,180,0.12612612612612611,1.0
120,120,120,120,120,120,720,0.9344262295081968,70,43,53,43,53,40,302,0.19090909090909092,1.0
62,48,54,63,60,68,355,0.5178571428571429,105,125,100,60,100,100,590,0.8359375,1.0
85,73,70,73,115,67,483,0.5126050420168067,44,75,35,63,33,45,295,0.2647058823529412,1.0
100,73,83,73,83,55,467,0.371900826446281,45,75,37,70,55,83,365,0.6183206106870229,1.0
45,80,100,35,37,28,325,0.3125,106,90,130,90,154,110,680,0.8699186991869918,2.0
45,85,50,55,50,65,350,0.5076923076923077,85,105,100,79,83,78,530,0.5869565217391305,1.0
42,52,67,39,56,50,306,0.2868217054263566,58,89,77,45,45,48,362,0.3177570093457944,1.0
67,82,62,46,48,43,348,0.22033898305084745,50,25,28,45,55,15,218,0.0625,0.5
62,44,50,44,50,55,305,0.3629032258064516,76,147,90,60,70,97,540,0.8267716535433071,0.5
35,55,40,50,50,90,320,0.6838235294117647,50,65,85,35,35,55,325,0.32575757575757575,1.0
79,100,80,110,90,121,580,0.968,55,104,105,94,75,52,485,0.36363636363636365,1.0
50,95,90,95,90,180,600,0.9172413793103448,75,98,63,98,63,101,498,0.8091603053435115,1.0
70,60,70,87,78,85,450,0.6228070175438597,70,90,110,60,75,95,500,0.7333333333333333,0.5
65,90,50,85,45,55,390,0.371900826446281,50,60,45,100,80,65,400,0.45689655172413796,0.25
55,81,60,50,70,97,413,0.7214285714285714,50,20,55,25,25,30,205,0.09774436090225563,1.0
103,60,126,80,126,50,545,0.36363636363636365,65,47,55,73,75,85,400,0.65,1.0
80,135,130,95,90,70,600,0.5181818181818182,135,85,40,40,85,5,390,0.6864406779661016,1.0
110,80,90,95,90,65,530,0.5033557046979866,50,55,50,36,30,43,264,0.2922077922077922,2.0
60,60,50,40,50,75,335,0.5882352941176471,45,85,70,40,40,60,340,0.5229357798165137,0.25
55,55,45,63,45,45,308,0.25,97,165,60,65,50,58,495,0.3902439024390244,2.0
53,51,53,61,56,40,314,0.14285714285714285,95,135,80,110,80,100,600,0.8248175182481752,0.5
110,80,90,95,90,65,530,0.5033557046979866,50,105,125,55,95,50,480,0.375886524822695,0.5
65,90,122,58,75,84,494,0.71875,108,112,118,68,72,47,525,0.2916666666666667,2.0
65,60,110,130,95,65,525,0.47761194029850745,90,60,60,40,40,40,330,0.29545454545454547,2.0
95,65,110,60,130,65,525,0.5275590551181102,86,92,88,68,75,73,482,0.6835443037974683,1.0
85,76,64,45,55,90,415,0.6739130434782609,44,38,39,61,79,42,303,0.2251655629139073,1.0
50,65,107,105,107,86,520,0.703125,50,35,55,25,25,15,205,0.021739130434782608,1.0
82,80,86,85,75,72,480,0.6183206106870229,28,25,25,45,35,40,198,0.16083916083916083,1.0
49,49,56,49,61,66,330,0.5190839694656488,50,50,120,80,80,30,410,0.07258064516129033,4.0
70,90,90,135,90,125,600,0.9401709401709402,60,60,60,85,85,85,435,0.631578947368421,2.0
55,75,60,75,60,103,428,0.7982456140350878,40,30,35,50,70,55,280,0.28205128205128205,1.0
40,30,50,55,55,100,330,0.584070796460177,85,70,80,97,80,123,535,0.9304347826086956,1.0
68,72,78,38,42,32,330,0.23809523809523808,75,98,63,98,63,101,498,0.889763779527559,2.0
80,52,50,90,50,89,411,0.6666666666666666,45,55,45,65,45,75,330,0.5692307692307692,0.5
50,75,35,70,30,40,300,0.21296296296296297,65,80,65,35,65,60,370,0.38405797101449274,1.0
55,85,55,50,55,60,360,0.4233576642335766,72,85,70,65,70,58,420,0.41304347826086957,1.0
60,85,60,50,50,125,430,0.9090909090909091,80,185,115,40,105,75,600,0.6230769230769231,4.0
70,80,65,90,65,85,455,0.578125,60,70,105,70,120,75,500,0.5983606557377049,1.0
65,95,57,100,85,93,495,0.7441860465116279,80,125,75,40,95,85,500,0.6911764705882353,2.0
70,110,70,115,70,90,525,0.75,40,80,35,35,45,70,305,0.4661016949152542,1.0
55,55,45,63,45,45,308,0.25,44,50,91,24,86,10,305,0.1981981981981982,0.5
65,60,70,85,75,40,395,0.1796875,65,125,100,55,70,85,500,0.6532258064516129,1.0
70,110,180,60,60,50,530,0.4117647058823529,65,75,70,95,70,95,470,0.7272727272727273,2.0
45,53,70,40,60,42,310,0.25735294117647056,46,87,60,30,40,57,320,0.37777777777777777,0.5
45,60,32,50,32,76,295,0.5925925925925926,125,58,58,76,76,67,460,0.515625,1.0
55,69,85,32,35,28,304,0.09302325581395349,70,130,100,55,80,65,500,0.608,0.5
95,70,73,95,90,60,483,0.3983739837398374,84,71,43,71,43,48,360,0.25874125874125875,1.0
65,80,140,40,70,70,465,0.5223880597014925,45,40,60,40,75,50,310,0.2926829268292683,1.0
55,70,55,40,55,85,360,0.7073170731707317,65,95,100,60,50,50,420,0.34959349593495936,1.0
55,85,55,50,55,60,360,0.4233576642335766,61,72,57,55,55,65,365,0.3984375,0.5
80,80,90,110,130,110,600,0.8721804511278195,65,85,70,75,70,40,405,0.203125,1.0
55,75,85,25,25,15,280,0.1875,108,130,95,80,85,102,600,0.7637795275590551,0.5
80,120,130,55,65,45,495,0.37037037037037035,74,94,131,54,116,20,489,0.4485294117647059,0.5
70,60,70,87,78,85,450,0.6228070175438597,50,30,55,65,55,20,275,0.13675213675213677,0.5
75,125,100,70,80,45,495,0.33035714285714285,65,65,60,110,95,130,525,0.9253731343283582,1.0
80,120,80,120,80,100,580,0.8478260869565217,72,58,80,103,80,97,490,0.7171052631578947,2.0
85,105,55,85,50,115,495,0.9032258064516129,100,100,100,100,100,100,600,0.8602941176470589,0.5
85,50,95,120,115,80,545,0.5793650793650794,80,110,60,150,130,70,600,0.5042016806722689,1.0
80,115,80,65,55,93,488,0.7846153846153846,65,130,60,75,60,75,465,0.689922480620155,1.0
35,35,35,35,35,35,210,0.13385826771653545,60,50,50,60,70,50,340,0.28346456692913385,1.0
60,40,60,40,60,35,295,0.18055555555555555,40,35,30,120,70,105,400,0.6692307692307692,1.0
70,60,125,115,70,55,495,0.35507246376811596,60,50,70,80,80,140,480,0.8449612403100775,1.0
20,10,230,10,230,5,505,0.0,95,75,180,130,80,30,590,0.13793103448275862,2.0
70,55,55,80,60,45,365,0.2222222222222222,190,33,58,33,58,33,405,0.13432835820895522,1.0
75,125,70,125,70,115,580,0.9037037037037037,43,30,55,40,65,97,330,0.6030534351145038,1.0
60,100,89,55,69,112,485,0.9298245614035088,109,66,84,81,99,32,471,0.2013888888888889,0.5
40,70,130,60,130,25,455,0.17355371900826447,106,90,130,90,154,110,680,0.8699186991869918,2.0
45,45,35,20,30,20,195,0.07246376811594203,79,115,70,125,80,111,580,0.864,0.5
40,45,35,30,40,55,245,0.3793103448275862,77,120,90,60,90,48,485,0.2785714285714286,1.0
70,75,80,135,80,135,575,0.917910447761194,50,50,40,30,30,50,250,0.2781954887218045,0.0
60,80,95,70,85,50,440,0.2231404958677686,84,71,43,71,43,48,360,0.25874125874125875,1.0
45,20,50,60,120,50,345,0.24074074074074073,80,100,70,60,70,95,475,0.7416666666666667,1.0
72,95,67,103,71,122,530,0.9606299212598425,40,55,80,35,60,30,300,0.15037593984962405,2.0
78,84,78,109,85,100,534,0.8620689655172413,70,84,70,65,70,51,410,0.2949640287769784,0.5
65,75,70,95,70,95,470,0.7272727272727273,70,100,70,105,75,40,460,0.23214285714285715,2.0
91,72,90,129,90,108,580,0.8925619834710744,48,61,40,61,40,50,300,0.2543859649122807,0.5
50,60,45,100,80,65,400,0.45689655172413796,104,91,63,91,73,68,490,0.5118110236220472,1.0
35,40,100,90,55,35,355,0.1796875,75,75,60,83,60,60,413,0.39344262295081966,0.5
82,121,119,69,59,71,521,0.5394736842105263,60,62,80,63,80,60,405,0.4336283185840708,1.0
74,48,76,83,81,104,466,0.7322834645669292,55,75,50,40,40,80,340,0.6302521008403361,1.0
55,45,50,45,65,80,340,0.5546218487394958,50,20,40,20,40,20,190,0.0962962962962963,1.0
85,135,130,60,80,25,515,0.40540540540540543,60,65,60,130,75,110,500,0.7719298245614035,1.0
70,55,75,45,65,60,370,0.45901639344262296,68,90,65,50,55,82,410,0.6165413533834586,1.0
45,60,45,25,45,55,275,0.29,65,65,65,50,50,90,385,0.72,1.0
50,50,120,80,80,30,410,0.07258064516129033,100,77,77,128,128,90,600,0.6901408450704225,1.0
70,100,115,30,65,30,410,0.24390243902439024,114,85,70,85,80,30,464,0.2066115702479339,1.0
55,65,95,95,45,85,440,0.6610169491525424,80,52,50,90,50,89,411,0.6666666666666666,1.0
45,63,37,65,55,95,360,0.8055555555555556,40,45,40,35,35,56,251,0.373015873015873,2.0
79,103,120,135,115,78,630,0.5763888888888888,90,120,75,60,60,45,450,0.29411764705882354,1.0
55,66,44,44,56,85,350,0.6888888888888889,53,54,53,37,46,45,288,0.3090909090909091,1.0
123,100,62,97,81,68,531,0.4806201550387597,62,48,66,59,57,49,341,0.33884297520661155,1.0
45,50,45,115,55,95,405,0.6936936936936937,90,60,70,75,70,45,410,0.23880597014925373,1.0
80,80,80,55,55,90,440,0.6417910447761194,80,115,80,65,55,93,488,0.7846153846153846,1.0
90,92,75,92,85,60,494,0.49586776859504134,63,120,85,90,55,55,468,0.2809917355371901,1.0
75,100,66,60,66,115,482,0.918918918918919,64,165,75,93,83,75,555,0.6587301587301587,0.0
70,55,65,95,85,70,440,0.5307692307692308,85,135,130,60,80,25,515,0.40540540540540543,1.0
40,70,130,60,130,25,455,0.17355371900826447,43,30,55,40,65,97,330,0.6030534351145038,1.0
80,80,80,80,80,80,480,0.6015037593984962,50,75,75,65,65,50,380,0.4049586776859504,1.0
65,80,80,59,63,58,405,0.4411764705882353,58,70,45,40,45,42,300,0.25925925925925924,1.0
73,115,60,60,60,90,458,0.6694915254237288,50,100,150,100,150,50,600,0.37142857142857144,0.5
50,72,35,35,35,65,292,0.5373134328358209,100,100,125,110,50,50,535,0.384,0.5
125,120,90,170,100,95,700,0.78125,63,63,47,41,41,74,329,0.56,1.0
30,80,90,55,45,55,355,0.4295774647887324,78,81,71,74,69,126,499,0.9090909090909091,8.0
55,85,55,50,55,60,360,0.4233576642335766,45,65,34,40,34,45,263,0.2589928057553957,1.0
52,65,50,45,50,38,300,0.27419354838709675,70,110,70,115,70,90,525,0.75,0.25
45,95,50,40,50,75,355,0.54,64,78,52,78,52,81,405,0.6422764227642277,0.25
68,90,65,50,55,82,410,0.6165413533834586,90,75,85,115,90,55,510,0.3445378151260504,2.0
41,64,45,50,50,50,300,0.36752136752136755,70,100,70,105,75,40,460,0.23214285714285715,1.0
100,110,90,85,90,60,535,0.47794117647058826,50,64,50,45,50,41,300,0.22727272727272727,8.0
70,120,40,95,40,95,460,0.8106060606060606,37,25,41,25,41,25,194,0.08870967741935484,1.0
82,80,86,85,75,72,480,0.6183206106870229,66,117,70,40,50,67,410,0.4573643410852713,2.0
60,79,105,59,85,36,424,0.17054263565891473,75,80,60,65,90,102,472,0.8625954198473282,1.0
70,75,60,105,60,105,475,0.88,65,40,70,80,140,70,465,0.5954198473282443,4.0
70,75,80,135,80,135,575,0.917910447761194,60,55,90,145,90,80,520,0.6071428571428571,1.0
95,145,130,120,90,120,700,0.9398496240601504,90,120,100,150,120,100,680,0.7718120805369127,2.0
60,40,60,40,60,35,295,0.18055555555555555,45,50,45,115,55,95,405,0.6936936936936937,0.5
50,60,60,60,60,30,320,0.11290322580645161,55,47,52,40,40,41,275,0.16806722689075632,0.5
95,125,79,60,100,81,540,0.6165413533834586,106,130,90,110,154,90,680,0.719626168224299,2.0
91,90,129,90,72,108,580,0.9140625,190,33,58,33,58,33,405,0.13432835820895522,0.5
115,115,85,90,75,100,580,0.8134328358208955,95,124,78,69,71,58,495,0.37398373983739835,1.0
95,124,78,69,71,58,495,0.37398373983739835,20,25,45,70,90,60,310,0.30833333333333335,0.25
40,55,30,30,30,60,245,0.43548387096774194,57,24,86,24,86,23,300,0.12727272727272726,0.25
40,55,30,30,30,60,245,0.43548387096774194,70,80,65,90,65,85,455,0.578125,1.0
